name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,active_year,first_year,last_year,AVG
Biz Mackey,873,2978,473,969,165,54,52,577.0,289,13.0,60.0,18.333333333333336,8.475,9.678,18.153,22,1920,1947,0.3157272727272727
Blainey Hall,67,242,48,82,12,3,3,33.0,16,0.0,5.0,0.0,0.78,0.8640000000000001,1.6440000000000001,2,1923,1925,0.33199999999999996
Blake Davis,25,59,6,15,3,1,1,6.0,6,13.0,1.0,1.0,0.323,0.39,0.713,1,2011,2011,0.254
Blake DeWitt,426,1119,118,288,53,11,21,135.0,107,194.0,7.0,2.0,1.696,2.396,4.092,6,2008,2013,0.24416666666666667
Blake Lalli,32,52,2,7,1,0,0,5.0,1,13.0,0.0,0.0,0.46699999999999997,0.489,0.956,3,2012,2016,0.13733333333333334
Blake Perkins,188,526,82,123,20,2,10,63.0,65,154.0,28.0,7.0,0.641,0.6819999999999999,1.323,2,2023,2024,0.22849999999999998
Blake Rutherford,16,35,4,6,0,0,0,2.0,1,10.0,0.0,0.0,0.194,0.171,0.365,1,2023,2023,0.171
Blake Sabol,121,342,39,83,12,0,13,45.0,29,126.0,4.0,2.0,0.722,0.769,1.491,2,2023,2024,0.274
Blake Swihart,234,639,98,155,28,4,12,67.0,52,190.0,10.0,4.0,1.6199999999999999,1.579,3.199,5,2015,2019,0.22480000000000003
Blake Tekotte,50,80,5,15,2,1,1,3.0,7,34.0,4.0,4.0,0.702,0.753,1.455,3,2011,2013,0.17833333333333334
Blaze Alexander,61,166,19,41,7,0,3,21.0,15,49.0,3.0,1.0,0.321,0.343,0.664,1,2024,2024,0.247
Bligh Madris,72,206,22,42,11,0,2,12.0,20,58.0,2.0,1.0,0.835,0.815,1.6500000000000001,3,2022,2024,0.19999999999999998
Blondie Purcell,1097,4563,767,1217,177,60,13,495.0,284,170.0,472.79999999999995,0.0,4.014,3.996,7.956,12,1879,1890,0.2631666666666667
Blondy Ryan,387,1330,127,318,36,13,8,133.0,57,184.0,6.0,0.0,1.619,1.795,3.414,6,1930,1938,0.23116666666666666
Bo Bichette,609,2493,360,723,146,7,93,343.0,147,548.0,56.0,18.0,1.9780000000000002,2.8329999999999997,4.811,6,2019,2024,0.2885
Bo Briggery,10,33,4,9,2,0,0,2.0,2,0.0,0.0,0.0,0.314,0.333,0.647,1,1932,1932,0.273
Bo Diaz,993,3274,327,834,162,5,87,452.0,198,429.0,9.0,17.0,3.368,4.314,7.682,13,1977,1989,0.22153846153846152
Bo Hart,88,309,46,84,13,5,4,30.0,13,67.0,3.0,1.0,0.531,0.549,1.08,2,2003,2004,0.21550000000000002
Bo Jackson,694,2393,341,598,86,14,141,415.0,200,841.0,82.0,32.0,2.487,3.622,6.109,8,1986,1994,0.244
Bo Naylor,195,560,72,118,23,2,24,71.0,59,180.0,11.0,3.0,0.603,0.82,1.423,3,2022,2024,0.146
Bo Porter,89,126,23,27,5,2,2,8.0,13,52.0,3.0,2.0,0.813,0.972,1.7850000000000001,3,1999,2001,0.19200000000000003
Bob Addis,208,534,70,150,22,2,2,47.0,37,47.0,8.0,8.0,1.212,1.176,2.388,4,1950,1953,0.2385
Bob Addy,89,387,63,108,6,4,0,47.0,11,5.0,0.0,0.0,0.0,0.634,0.0,2,1876,1877,0.28
Bob Allen,615,2233,340,535,78,44,14,306.0,300,216.0,53.0,0.0,2.521,2.447,4.968,8,1890,1919,0.22312500000000002
Bob Allietta,21,45,4,8,1,0,1,2.0,1,6.0,0.0,0.0,0.196,0.267,0.463,1,1975,1975,0.178
Bob Allison,1542,5032,811,1281,216,53,256,796.0,795,1033.0,84.0,50.0,4.503,5.69,10.193,13,1958,1970,0.24423076923076922
Bob Aspromonte,1324,4369,386,1103,135,26,60,457.0,333,459.0,19.0,24.0,3.54,3.828,7.368,13,1956,1971,0.2236923076923077
Bob Bailey,1931,6082,772,1564,234,43,189,773.0,852,1126.0,85.0,83.0,5.847,6.744,12.591,17,1962,1978,0.25076470588235295
Bob Bailor,955,2937,339,775,107,23,9,222.0,187,164.0,90.0,36.0,3.378,3.675,7.053,11,1975,1985,0.25881818181818184
Bob Barrett,240,650,57,169,23,5,10,86.0,32,61.0,6.0,3.75,1.549,1.77,3.319,5,1923,1929,0.2812
Bob Barton,393,1049,54,237,31,3,9,66.0,87,168.0,3.0,6.0,3.225,2.586,5.811,10,1965,1974,0.2285
Bob Beall,148,234,32,54,12,0,1,18.0,45,41.0,4.0,5.0,0.982,0.86,1.842,4,1975,1980,0.1505
Bob Bescher,1228,4536,749,1171,190,74,28,345.0,619,451.0,428.0,170.5,3.9290000000000003,3.8280000000000003,7.757,11,1908,1918,0.25745454545454544
Bob Black,38,146,25,36,14,2,1,0.0,10,0.0,0.0,0.0,0.0,0.39,0.0,1,1884,1884,0.247
Bob Blakiston,154,594,87,142,14,4,0,69.0,30,0.0,0.0,0.0,0.9810000000000001,0.849,1.884,3,1882,1884,0.24233333333333332
Bob Boken,147,457,54,113,15,4,6,72.0,27,49.0,4.0,1.0,0.601,0.72,1.321,2,1933,1934,0.2565
Bob Boone,2264,7245,679,1838,303,26,105,826.0,663,608.0,38.0,50.0,6.021,6.51,12.531,19,1972,1990,0.2537894736842105
Bob Borkowski,470,1170,126,294,43,10,16,112.0,76,166.0,2.0,7.2,1.6099999999999999,1.82,3.43,6,1950,1955,0.22516666666666665
Bob Bowman,256,519,71,129,19,5,17,54.0,48,109.0,0.0,1.0,1.059,1.595,2.654,5,1955,1959,0.1738
Bob Boyd,727,2078,276,620,91,24,21,201.0,177,114.0,18.0,20.77777777777778,3.843,4.307,8.15,11,1947,1961,0.2923636363636364
Bob Brenly,871,2615,321,647,119,7,91,333.0,318,438.0,45.0,38.0,2.96,3.513,6.473,9,1981,1989,0.24733333333333332
Bob Brower,256,582,104,141,21,3,17,60.0,69,118.0,29.0,17.0,1.058,1.31,2.368,4,1986,1989,0.20700000000000002
Bob Burda,388,634,53,142,21,0,13,78.0,70,65.0,2.0,1.0,1.925,1.739,3.6639999999999997,7,1962,1972,0.18342857142857144
Bob Caruthers,443,1583,311,448,60,28,20,278.4,264,49.0,135.6,0.0,2.332,2.317,4.649,6,1884,1893,0.2786666666666667
Bob Casey,9,39,5,9,2,1,1,7.0,0,15.0,0.0,0.0,0.0,0.41,0.0,1,1882,1882,0.231
Bob Cerv,829,2261,320,624,96,26,105,374.0,212,392.0,12.0,10.0,3.82,4.849,8.669,12,1951,1962,0.24133333333333332
Bob Chance,277,747,76,195,34,1,24,112.0,68,195.0,3.0,5.0,1.648,2.176,3.824,6,1963,1969,0.22583333333333333
Bob Christian,54,147,14,33,5,0,4,19.0,11,23.0,3.0,0.0,0.919,1.452,2.371,3,1968,1970,0.27233333333333337
Bob Clark,288,1011,145,233,25,11,1,107.0,85,29.0,71.0,0.0,1.98,1.743,3.723,7,1886,1893,0.20485714285714285
Bob Clarke,597,1786,177,385,65,6,6,163.0,133,7.0,14.0,0.0,4.729,4.593,9.322000000000001,19,1923,1948,0.19605263157894737
Bob Coleman,116,228,19,55,8,1,1,27.0,29,46.0,3.0,0.0,0.9850000000000001,0.833,1.818,3,1913,1916,0.22033333333333335
Bob Collins,50,123,11,26,3,0,1,14.0,15,18.0,4.0,0.0,0.796,0.591,1.387,2,1940,1944,0.2705
Bob Coluccio,370,1095,141,241,38,15,26,114.0,128,203.0,33.0,21.0,1.506,1.317,2.823,5,1973,1978,0.18380000000000002
Bob Coulson,197,692,76,163,28,12,1,67.0,58,102.0,43.0,0.0,1.314,1.428,2.742,4,1908,1914,0.25425000000000003
Bob Davis,290,665,50,131,19,3,6,51.0,40,118.0,0.0,1.0,1.548,1.569,3.117,8,1973,1981,0.156375
Bob Dernier,904,2483,374,634,92,16,23,152.0,222,301.0,218.0,63.0,3.858,3.968,7.826,10,1980,1989,0.3335
Bob Didier,247,751,56,172,25,4,0,51.0,59,72.0,2.0,3.0,1.816,1.709,3.525,6,1969,1974,0.24166666666666667
Bob Dillinger,753,2904,401,888,123,47,10,213.0,251,203.0,106.0,47.0,2.15,2.288,4.438000000000001,6,1946,1951,0.302
Bob Edmondson,26,80,5,15,4,1,0,2.0,7,0.0,0.0,0.0,0.261,0.263,0.524,1,1908,1908,0.188
Bob Elliott,1978,7141,1064,2061,382,94,170,1195.0,967,604.0,60.0,10.0,5.583,6.61,12.193,15,1939,1953,0.2874666666666667
Bob Fagan,125,394,50,102,16,2,1,44.0,35,0.0,11.0,0.0,0.669,0.635,1.304,2,1921,1923,0.2545
Bob Farley,84,123,19,20,3,1,2,9.0,30,28.0,0.0,1.0,0.5609999999999999,0.382,0.9430000000000001,2,1961,1962,0.1375
Bob Ferguson,562,2306,346,625,76,20,1,254.25,113,114.0,0.0,0.0,1.3139999999999998,2.762,2.6279999999999997,9,1876,1884,0.2588888888888889
Bob Finley,122,362,27,91,13,1,2,28.0,16,35.0,1.0,0.0,0.586,0.627,1.213,2,1943,1944,0.254
Bob Fisher,504,1742,189,480,61,26,11,170.0,80,157.0,48.0,140.0,2.1590000000000003,2.5589999999999997,4.718,7,1912,1919,0.2777142857142857
Bob Fothergill,1105,3269,452,1064,225,52,36,582.0,202,177.0,42.0,52.0,4.3549999999999995,5.3389999999999995,9.693999999999999,12,1922,1933,0.32383333333333336
Bob Gallagher,213,255,34,56,6,1,2,13.0,16,56.0,1.0,1.0,0.7430000000000001,0.7330000000000001,1.476,4,1972,1975,0.14225
Bob Ganley,572,2129,246,540,44,24,2,123.0,177,0.0,112.0,0.0,1.578,1.514,3.092,5,1905,1909,0.2592
Bob Garbark,145,327,31,81,9,0,0,28.0,26,17.0,0.0,1.75,1.598,1.43,3.028,7,1934,1945,0.17957142857142858
Bob Geren,307,765,62,178,21,1,22,76.0,49,179.0,0.0,1.0,1.3860000000000001,1.4849999999999999,2.871,5,1988,1993,0.2068
Bob Gilks,317,1302,151,294,31,9,1,129.0,46,61.0,42.0,0.0,1.06,1.102,2.162,4,1888,1893,0.2365
Bob Glenalvin,82,311,54,88,13,4,4,38.0,26,34.0,37.0,0.0,0.749,0.806,1.555,2,1890,1893,0.306
Bob Gorinski,54,118,14,23,4,1,3,22.0,5,29.0,1.0,0.0,0.226,0.322,0.548,1,1977,1977,0.195
Bob Hale,376,626,41,171,29,2,2,89.0,26,51.0,0.0,4.0,2.039,2.281,4.32,7,1955,1961,0.2631428571428571
Bob Hall,103,369,33,75,8,1,2,32.0,25,0.0,13.0,0.0,0.506,0.48,0.986,2,1904,1905,0.199
Bob Hamelin,497,1272,179,313,70,3,67,209.0,206,293.0,11.0,8.0,2.027,2.646,4.673,6,1993,1998,0.2363333333333333
Bob Hansen,82,149,12,36,5,1,2,13.0,9,24.0,2.0,1.0,0.558,0.612,1.17,2,1974,1976,0.22949999999999998
Bob Harvey,225,779,114,244,37,11,9,119.0,80,2.0,5.0,0.0,2.247,2.5860000000000003,4.833,6,1943,1948,0.3155
Bob Hazle,110,261,37,81,14,0,9,37.0,32,35.0,1.0,3.0,1.01,1.161,2.171,3,1955,1958,0.2816666666666667
Bob Heise,499,1144,104,283,43,3,1,86.0,47,77.0,3.0,8.0,3.252,3.318,6.57,11,1967,1977,0.2527272727272727
Bob Henley,41,115,16,35,8,1,3,18.0,11,26.0,3.0,0.0,0.377,0.47,0.847,1,1998,1998,0.304
Bob Higgins,13,35,1,5,0,0,0,2.0,1,1.0,1.0,0.0,0.45099999999999996,0.38699999999999996,0.838,3,1909,1912,0.12899999999999998
Bob Horner,1020,3777,560,1047,169,8,218,685.0,369,512.0,14.0,18.0,3.41,4.859,8.269,10,1978,1988,0.276
Bob Johnson,2848,9503,1518,2731,492,107,341,1540.0,1253,1222.0,123.0,79.85185185185185,9.475,11.813,21.288,28,1933,1983,0.26603571428571426
Bob Jones,1169,3593,466,924,137,38,27,402.0,258,273.0,54.0,40.8,4.91,5.374,10.284,18,1917,1986,0.21116666666666667
Bob Kearney,479,1356,131,316,66,3,27,133.0,67,235.0,9.0,12.0,2.533,1.946,4.479,8,1979,1987,0.16275
Bob Kennedy,1485,4624,514,1176,196,41,63,514.0,364,443.0,45.0,50.0,4.823,5.493,10.316,16,1939,1957,0.245875
Bob Lennon,38,79,5,13,2,0,1,4.0,5,26.0,0.0,0.0,0.41500000000000004,0.533,0.948,3,1954,1957,0.10833333333333332
Bob Lillis,816,2328,198,549,68,9,3,137.0,99,116.0,23.0,25.0,2.8209999999999997,2.97,5.791,10,1958,1967,0.2512
Bob Loane,16,31,6,5,3,0,0,2.0,6,9.0,2.0,0.0,0.6,0.364,0.964,2,1939,1940,0.1135
Bob Maier,132,486,58,128,25,7,1,34.0,38,32.0,7.0,11.0,0.317,0.35,0.667,1,1945,1945,0.263
Bob Marquis,40,44,9,12,1,1,2,3.0,4,11.0,0.0,0.0,0.333,0.477,0.81,1,1953,1953,0.273
Bob Martyn,154,358,35,94,12,11,3,35.0,37,56.0,2.0,7.0,0.658,0.76,1.418,3,1957,1959,0.17600000000000002
Bob McHale,11,33,5,6,2,0,0,7.0,1,0.0,1.0,0.0,0.27,0.242,0.512,1,1898,1898,0.182
Bob Melvin,692,1955,174,456,85,6,35,212.0,98,396.0,4.0,13.0,2.688,3.3329999999999997,6.021,10,1985,1994,0.2359
Bob Meusel,1407,5475,826,1693,368,95,156,1067.0,375,619.0,142.0,112.2,3.9,5.41,9.31,11,1920,1930,0.30836363636363634
Bob Miller,294,997,124,259,43,16,4,124.0,93,1.0,12.0,0.0,1.642,1.787,3.429,5,1924,1932,0.2672
Bob Molinaro,401,803,106,212,25,11,14,90.0,65,57.0,46.0,15.0,2.243,2.618,4.861,8,1975,1983,0.2155
Bob Montgomery,387,1185,125,306,50,8,23,156.0,64,268.0,6.0,2.0,3.0509999999999997,3.844,6.8950000000000005,10,1970,1979,0.26389999999999997
Bob Nieman,1113,3452,455,1018,180,32,125,544.0,435,512.0,10.0,30.0,4.467,5.855,10.322,12,1951,1962,0.3046666666666667
Bob O'Farrell,1493,4101,517,1120,201,58,51,549.0,547,408.0,35.0,24.5,6.842,7.209,14.051,21,1915,1935,0.2458095238095238
Bob Oldis,135,236,20,56,6,0,1,22.0,20,22.0,0.0,1.0,1.6509999999999998,1.447,3.098,7,1953,1963,0.18142857142857144
Bob Oliver,847,2914,293,745,102,19,94,419.0,156,562.0,17.0,14.0,1.921,2.535,4.456,8,1965,1975,0.208375
Bob Pate,31,45,3,12,2,0,0,5.0,4,6.0,0.0,1.0,0.724,0.641,1.365,2,1980,1981,0.2945
Bob Perry,131,387,35,103,17,1,6,30.0,23,83.0,2.0,2.0,0.618,0.723,1.3410000000000002,2,1963,1964,0.2645
Bob Peterson,43,131,11,25,1,1,1,9.0,11,0.0,1.0,0.0,0.35400000000000004,0.331,0.685,2,1906,1907,0.14
Bob Pettit,96,387,62,93,8,7,7,40.0,22,31.0,25.0,0.0,0.856,1.012,1.868,3,1887,1891,0.22999999999999998
Bob Porter,41,41,3,7,1,0,0,4.0,3,10.0,0.0,0.0,0.518,0.46799999999999997,0.986,2,1981,1982,0.19849999999999998
Bob Prichard,26,85,8,20,5,0,0,8.0,19,16.0,0.0,2.0,0.375,0.294,0.669,1,1939,1939,0.235
Bob Ramazzotti,346,851,86,196,22,9,4,53.0,45,107.0,15.0,2.333333333333333,1.592,1.6929999999999998,3.285,7,1946,1953,0.1902857142857143
Bob Randall,460,1325,154,341,50,9,1,91.0,83,102.0,11.0,14.0,1.484,1.491,2.975,5,1976,1980,0.2444
Bob Raudman,16,55,1,11,2,0,0,3.0,2,8.0,0.0,0.0,0.452,0.46399999999999997,0.9159999999999999,2,1966,1967,0.1975
Bob Repass,84,265,30,64,12,1,2,24.0,33,32.0,6.0,2.0,0.661,0.813,1.474,2,1939,1942,0.28600000000000003
Bob Rice,19,54,3,8,0,1,0,10.0,3,4.0,0.0,0.0,0.193,0.185,0.378,1,1926,1926,0.148
Bob Robertson,829,2385,283,578,93,10,115,368.0,317,546.0,7.0,9.0,3.37,4.3,7.67,11,1967,1979,0.2201818181818182
Bob Roselli,68,114,8,25,7,1,2,10.0,12,31.0,1.0,0.0,1.443,2.9880000000000004,4.431,5,1955,1962,0.2346
Bob Sadowski,184,329,38,73,9,3,7,46.0,33,63.0,3.0,1.0,1.319,0.881,2.2,4,1960,1963,0.15275
Bob Saverine,379,861,114,206,27,6,6,47.0,73,149.0,23.0,9.0,1.408,1.415,2.823,6,1959,1967,0.18433333333333332
Bob Scheffing,517,1357,105,357,53,9,20,187.0,103,127.0,6.0,0.0,2.471,2.772,5.243,8,1941,1951,0.25475000000000003
Bob Schmidt,454,1305,133,317,55,4,39,150.0,100,199.0,0.0,6.0,2.047,2.368,4.415,7,1958,1965,0.22542857142857145
Bob Schroder,138,221,29,48,5,1,0,12.0,23,21.0,1.0,0.0,1.132,0.95,2.082,4,1965,1968,0.21325
Bob Scott,141,550,79,140,14,0,3,44.0,46,0.0,17.0,0.0,1.835,1.7000000000000002,3.535,6,1920,1927,0.252
Bob Seeds,615,1937,268,537,77,21,28,233.0,160,190.0,14.0,22.5,3.0460000000000003,3.5869999999999997,6.633,9,1930,1940,0.2751111111111111
Bob Sheldon,94,262,30,67,8,5,0,17.0,23,25.0,0.0,4.0,0.892,0.9279999999999999,1.8199999999999998,3,1974,1977,0.20266666666666666
Bob Skinner,1381,4318,642,1198,197,58,103,531.0,485,646.0,67.0,36.0,4.021,4.833,8.854,12,1954,1966,0.2648333333333333
Bob Smith,412,1259,117,300,44,11,3,140.0,73,69.0,21.0,45.5,4.248461538461538,3.897,8.05,14,1923,1944,0.23857142857142857
Bob Speake,305,761,110,170,26,10,31,104.0,80,158.0,8.0,11.0,1.099,1.304,2.403,4,1955,1959,0.188
Bob Spence,72,183,13,37,5,1,4,19.0,16,47.0,0.0,0.0,0.706,0.702,1.4080000000000001,3,1969,1971,0.17500000000000002
Bob Stephenson,67,111,19,27,3,0,0,6.0,5,18.0,2.0,1.0,0.274,0.27,0.544,1,1955,1955,0.243
Bob Stinson,652,1634,166,408,61,7,33,180.0,201,254.0,8.0,10.0,3.512,3.586,7.098,12,1969,1980,0.22524999999999998
Bob Swift,1001,2750,212,635,86,3,14,238.0,324,233.0,10.0,6.0,4.621,4.176,8.797,14,1940,1953,0.23135714285714284
Bob Talbot,122,433,50,107,15,5,1,19.0,16,29.0,4.0,6.0,0.607,0.7050000000000001,1.3119999999999998,2,1953,1954,0.28700000000000003
Bob Taylor,64,85,12,16,0,0,2,10.0,12,13.0,0.0,0.0,0.32,0.262,0.582,2,1945,1970,0.095
Bob Thorpe,110,331,22,83,9,3,3,32.0,6,48.0,3.0,2.0,0.9590000000000001,2.021,2.98,3,1951,1953,0.30733333333333335
Bob Thurman,420,964,160,258,34,16,41,154.0,80,112.0,11.0,4.666666666666666,2.234,3.035,5.269,7,1947,1959,0.26742857142857146
Bob Tillman,775,2329,189,540,68,10,79,282.0,228,510.0,1.0,0.0,2.645,3.296,5.941,9,1962,1970,0.22777777777777775
Bob Uecker,297,731,65,146,22,0,14,74.0,96,167.0,0.0,3.0,1.839,1.812,3.6510000000000002,6,1962,1967,0.214
Bob Unglaub,596,2150,188,554,67,35,5,216.0,88,0.0,66.0,0.0,1.635,1.822,3.4570000000000003,6,1904,1910,0.24166666666666667
Bob Usher,428,1101,133,259,41,4,18,102.0,90,136.0,9.0,10.0,2.415,1.603,4.018,6,1946,1957,0.18499999999999997
Bob Watson,1831,6185,802,1826,307,41,184,989.0,653,796.0,27.0,28.0,6.24,7.714,13.954,19,1966,1984,0.2632631578947368
Bob Will,410,819,87,202,35,9,9,87.0,83,119.0,2.0,6.0,1.951,1.747,3.698,6,1957,1963,0.23299999999999998
Bob Williams,60,142,16,27,3,1,0,15.0,21,3.0,1.0,0.0,1.147,0.895,2.042,4,1911,1932,0.1915
Bob Wilson,94,304,30,91,10,1,3,40.0,25,1.0,8.0,0.0,0.917,0.926,1.843,3,1947,1958,0.2683333333333333
Bob Wood,383,1245,149,350,73,15,2,168.0,89,0.0,15.0,0.0,2.15,2.3200000000000003,4.47,7,1898,1905,0.253
Bob Zupcic,319,795,99,199,47,4,7,80.0,57,137.0,7.0,5.0,1.049,1.285,2.334,4,1991,1994,0.21825
Bobby Abreu,2425,8480,1453,2470,574,59,288,1363.0,1476,1840.0,400.0,128.0,6.891,8.088000000000001,14.979,18,1996,2014,0.2828333333333333
Bobby Adams,1281,4019,591,1082,188,49,37,303.0,414,447.0,67.0,46.66666666666667,4.419,4.782,9.201,14,1946,1959,0.24642857142857144
Bobby Anderson,23,70,6,16,2,2,0,5.0,10,0.0,2.0,0.0,0.325,0.314,0.639,1,1920,1920,0.229
Bobby Avila,1300,4620,725,1296,185,35,80,467.0,561,399.0,78.0,52.0,3.847,4.037,7.884,11,1949,1959,0.2716363636363636
Bobby Bonds,1849,7043,1258,1886,302,66,332,1024.0,914,1757.0,461.0,169.0,4.881,6.3629999999999995,11.244,14,1968,1981,0.26142857142857145
Bobby Bonilla,2113,7213,1084,2010,408,61,287,1173.0,912,1204.0,45.0,57.0,5.61,7.209,12.818999999999999,16,1986,2001,0.2679375
Bobby Bonner,61,108,15,21,5,1,0,8.0,4,16.0,1.0,0.0,0.508,0.604,1.112,4,1980,1983,0.11624999999999999
Bobby Bradley,97,307,41,61,15,0,17,45.0,29,128.0,0.0,0.0,0.657,0.919,1.576,3,2019,2022,0.168
Bobby Bragan,597,1900,136,456,62,12,15,172.0,110,117.0,12.0,0.0,1.986,1.987,3.973,7,1940,1948,0.22614285714285715
Bobby Brooks,55,143,19,33,6,0,5,20.0,29,42.0,0.0,4.0,1.226,1.462,2.688,4,1969,1973,0.224
Bobby Brown,1050,2896,416,765,100,26,48,367.0,308,326.0,119.0,44.0,4.871,5.07,9.941,15,1946,1985,0.25553333333333333
Bobby Byrne,1284,4831,667,1225,186,60,10,329.0,456,220.0,176.0,132.0,3.57,3.504,7.074,11,1907,1917,0.2571818181818182
Bobby Clack,32,118,10,19,0,1,0,5.0,5,12.0,0.0,0.0,0.0,0.178,0.0,1,1876,1876,0.161
Bobby Clark,396,967,97,231,34,7,19,100.0,55,199.0,4.0,8.0,2.0,2.49,4.49,7,1979,1985,0.2434285714285714
Bobby Cox,220,628,50,141,22,2,9,58.0,75,126.0,3.0,3.0,0.632,0.609,1.241,2,1968,1969,0.222
Bobby Crosby,747,2559,329,605,146,8,62,276.0,241,516.0,34.0,13.0,2.269,2.565,4.834,8,2003,2010,0.20625
Bobby Dalbec,331,946,115,210,37,7,47,142.0,79,384.0,9.0,0.0,1.421,1.962,3.383,5,2020,2024,0.211
Bobby Darwin,639,2223,249,559,76,16,83,328.0,160,576.0,15.0,9.0,2.029,2.752,4.781,7,1971,1977,0.23771428571428574
Bobby Del Greco,731,1982,271,454,95,11,42,169.0,271,372.0,16.0,15.0,2.693,2.609,5.3020000000000005,9,1952,1965,0.20077777777777778
Bobby Doerr,1865,7093,1094,2042,381,89,223,1247.0,809,608.0,54.0,64.0,5.039,6.348,11.387,14,1937,1951,0.28535714285714286
Bobby Estalella,990,3100,405,815,155,38,92,455.0,480,536.0,19.0,19.0,6.451,8.034,14.485,18,1935,2004,0.25044444444444447
Bobby Etheridge,96,246,26,60,16,2,2,25.0,26,38.0,0.0,0.0,0.655,0.699,1.354,2,1967,1969,0.243
Bobby Fenwick,41,56,7,10,3,0,0,5.0,3,15.0,0.0,1.0,0.393,0.40700000000000003,0.8,2,1972,1973,0.1735
Bobby Floyd,214,425,40,93,18,1,0,26.0,28,99.0,2.0,2.0,1.785,1.778,3.563,7,1968,1974,0.19985714285714287
Bobby Grich,2008,6890,1033,1833,320,47,224,864.0,1087,1278.0,104.0,83.0,6.245,7.087,13.332,17,1970,1986,0.26535294117647057
Bobby Higginson,1362,4910,736,1336,270,33,187,709.0,649,796.0,91.0,53.0,3.691,4.586,8.277,11,1995,2005,0.253
Bobby Hill,249,523,67,137,20,4,6,58.0,48,100.0,6.0,4.0,1.467,1.332,2.799,4,2002,2005,0.2685
Bobby Hofman,341,670,81,166,22,6,32,101.0,70,94.0,1.0,3.5,1.909,2.344,4.253,7,1949,1957,0.20414285714285715
Bobby Hughes,133,319,38,76,9,2,12,37.0,21,82.0,1.0,2.0,0.576,0.77,1.346,2,1998,1999,0.243
Bobby Kielty,599,1792,257,456,105,6,53,253.0,246,372.0,21.0,6.0,2.347,2.762,5.109,7,2001,2007,0.25
Bobby Klaus,215,590,65,123,25,4,6,29.0,74,92.0,5.0,10.0,0.593,0.587,1.1800000000000002,2,1964,1965,0.20800000000000002
Bobby Kline,77,140,12,31,5,0,0,9.0,11,27.0,0.0,0.0,0.288,0.257,0.545,1,1955,1955,0.221
Bobby Knoop,1153,3622,337,856,129,29,56,331.0,305,833.0,16.0,17.0,2.653,2.923,5.576,9,1964,1972,0.23399999999999999
Bobby Lowe,1821,7065,1131,1929,230,85,71,984.0,473,215.0,302.0,0.0,5.745,6.281,12.026,18,1890,1907,0.26616666666666666
Bobby Malkmus,268,572,69,123,15,5,8,46.0,38,90.0,3.0,5.0,1.173,1.4300000000000002,2.6029999999999998,6,1957,1962,0.15316666666666667
Bobby Mattick,206,690,54,161,31,1,0,64.0,33,60.0,7.0,0.0,2.043,2.15,4.193,5,1938,1942,0.3776
Bobby Meacham,457,1371,202,324,58,8,8,114.0,140,276.0,58.0,24.0,1.884,1.854,3.738,6,1983,1988,0.2363333333333333
Bobby Messenger,56,157,29,27,1,3,0,4.0,20,0.0,10.0,0.0,0.893,0.739,1.6320000000000001,4,1909,1914,0.12975
Bobby Mitchell,476,1230,161,293,44,14,24,148.88888888888889,140,246.0,25.555555555555557,27.77777777777778,3.192222222222222,2.963,6.484444444444445,10,1882,1983,0.2061
Bobby Morgan,671,2088,286,487,96,11,53,217.0,327,381.0,18.0,12.571428571428571,2.386,2.59,4.976,8,1950,1958,0.202375
Bobby Murcer,1908,6730,972,1862,285,45,252,1043.0,862,841.0,127.0,75.0,5.7139999999999995,7.2540000000000004,12.968,17,1965,1983,0.26123529411764707
Bobby Murray,10,37,2,7,1,0,0,2.0,1,4.0,1.0,0.0,0.211,0.216,0.427,1,1923,1923,0.189
Bobby Pfeil,106,281,25,68,12,0,2,19.0,13,36.0,1.0,2.0,0.589,0.675,1.264,2,1969,1971,0.2515
Bobby Ramos,103,232,20,44,7,1,4,17.0,22,38.0,0.0,0.0,1.1840000000000002,1.464,2.648,6,1978,1984,0.14416666666666667
Bobby Reeves,502,1598,203,402,55,22,8,135.0,175,218.0,21.0,21.0,1.9489999999999998,1.845,3.794,6,1926,1931,0.23566666666666666
Bobby Reis,52,107,13,27,5,0,0,8.0,15,13.0,2.0,0.0,0.9610000000000001,0.846,1.807,3,1931,1937,0.26266666666666666
Bobby Rhawn,91,198,38,47,9,2,2,18.0,35,17.0,4.0,3.0,1.113,1.124,2.237,3,1947,1949,0.259
Bobby Richardson,1412,5386,643,1432,196,37,34,390.0,262,243.0,73.0,48.0,3.332,3.609,6.941,12,1955,1966,0.24550000000000002
Bobby Robinson,523,1861,278,459,56,21,9,190.0,177,4.0,40.0,0.0,3.746,3.418,7.164,12,1925,1940,0.2285
Bobby Rose,73,200,24,49,11,3,5,23.0,15,33.0,1.0,1.0,1.334,1.812,3.146,4,1989,1992,0.27175
Bobby Scales,61,137,19,34,8,2,3,17.0,18,37.0,1.0,0.0,0.8620000000000001,0.719,1.581,2,2009,2010,0.275
Bobby Schang,82,186,14,35,7,4,0,6.0,18,47.0,3.0,6.0,0.702,0.774,1.476,3,1914,1927,0.20233333333333334
Bobby Smith,258,826,88,192,29,4,21,107.0,70,268.0,11.0,9.0,1.319,1.42,2.739,5,1998,2002,0.1942
